Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.52,6.7,0.6,3.29,6.32,7.03,0.0,3.63,18.74,0.0,0.0,7.82,0.0
Feb,0.82,2.38,0.0,0.22,1.58,2.31,0.0,0.58,0.0,0.0,0.0,0.0,0.0
Mar,1.81,3.47,4.44,1.6,3.28,0.0,21.88,9.68,3.76,7.17,10.03,0.0,0.0
Apr,0.36,2.2,0.0,1.46,2.98,0.0,0.1,6.07,4.13,5.24,6.79,0.0,0.0
May,2.86,5.93,0.0,3.72,8.0,0.0,2.64,17.46,12.39,3.27,19.64,20.15,0.0
Jun,69.37,79.45,37.37,69.96,80.03,52.71,83.42,93.26,31.92,81.43,98.48,47.53,58.6
Jul,266.37,271.85,203.46,270.94,293.86,213.98,324.8,331.44,0.0,327.44,402.17,0.0,415.5
Aug,249.0,248.52,133.99,235.95,284.29,143.4,281.18,415.38,0.0,285.96,570.21,0.0,199.5
Sep,137.12,143.48,77.32,139.13,149.21,82.89,120.98,61.89,74.88,115.78,47.23,77.79,273.0
Oct,2.9,16.59,0.0,1.54,14.23,0.0,30.6,28.99,5.64,30.54,54.38,4.77,0.0
Nov,4.64,16.36,0.37,6.46,17.52,16.22,0.0,0.0,22.74,0.0,0.0,33.89,0.0
Dec,1.6,3.96,4.35,1.31,4.21,1.73,0.45,7.53,0.0,0.0,13.73,9.72,0.0
