Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.38,11.06,10.47,45.68,0.0,17.41,83.93,5.42,0.0,0.0
Feb,6.69,8.14,10.71,0.78,0.37,4.08,0.7,1.17,8.1,24.1
Mar,5.7,8.04,18.68,1.31,0.0,2.3,0.0,0.0,0.0,0.3
Apr,9.98,17.48,27.29,0.4,10.55,1.08,13.62,12.78,9.24,8.8
May,9.6,13.0,6.33,0.0,10.54,0.0,12.93,15.21,0.0,13.4
Jun,135.81,154.83,70.77,142.55,148.0,93.0,165.45,157.72,114.31,114.4
Jul,364.58,310.32,109.94,380.81,340.04,294.42,415.82,278.68,316.09,292.4
Aug,298.77,285.88,103.2,282.81,239.09,212.54,251.87,234.08,218.24,330.6
Sep,182.3,201.71,76.92,139.03,160.17,148.67,187.87,197.75,149.93,120.0
Oct,49.65,47.07,27.32,4.13,11.18,43.73,11.39,15.56,41.08,0.2
Nov,2.23,9.81,0.0,0.0,9.99,15.38,0.0,1.87,7.08,0.0
Dec,2.76,2.18,0.51,1.58,3.39,0.0,5.21,6.55,0.0,29.0
