Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.4,15.8,0.0,25.41,1.57,6.49,4.14,1.86,5.94,1.8
Feb,10.53,25.84,0.0,2.3,2.03,9.22,1.08,1.85,0.0,41.5
Mar,26.94,37.67,7.35,37.45,0.0,33.89,8.13,0.0,39.26,52.6
Apr,89.55,104.44,54.26,69.12,123.4,104.06,82.55,117.93,102.72,134.8
May,211.95,233.97,70.42,166.0,192.92,162.49,173.47,191.62,166.7,356.0
Jun,399.67,427.74,141.08,544.35,509.79,475.93,517.93,496.61,495.35,806.4
Jul,304.76,425.85,127.95,540.9,521.03,522.43,518.58,705.72,547.04,1296.0
Aug,245.92,321.74,100.0,1092.5,507.86,422.37,566.73,692.5,442.26,1478.9
Sep,157.75,136.22,75.79,355.08,254.98,284.23,309.71,234.33,302.43,212.4
Oct,298.82,296.98,74.27,253.7,200.53,229.45,253.49,206.11,236.09,325.6
Nov,93.37,186.16,33.66,117.0,110.67,136.72,116.51,139.97,148.01,194.3
Dec,95.78,48.89,2.47,19.2,33.96,43.42,19.44,101.3,45.77,6.5
