Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,39.71,18.74,7.42,14.74,10.08,12.31,13.26,17.85,8.94,0.5
Feb,9.97,12.2,0.0,16.75,14.62,6.22,14.77,6.54,0.0,0.5
Mar,1.8,1.89,0.0,0.0,1.57,0.0,0.79,1.19,15.73,0.5
Apr,4.56,6.52,0.0,37.9,17.79,0.0,19.98,15.7,0.83,24.0
May,11.65,21.44,10.75,146.64,103.54,0.0,137.83,106.52,35.96,22.0
Jun,66.68,72.54,70.18,81.19,60.94,43.49,84.42,62.31,44.37,49.7
Jul,153.64,162.11,126.27,209.91,152.44,123.63,162.46,155.75,135.07,148.3
Aug,221.36,261.64,106.86,180.9,145.19,140.18,166.12,143.65,138.05,189.5
Sep,175.84,178.36,51.18,88.2,135.11,121.11,72.81,130.95,128.19,54.0
Oct,49.93,48.1,12.1,18.83,29.61,47.64,4.62,24.85,48.06,0.0
Nov,0.49,7.02,19.72,0.0,10.19,23.23,0.04,2.71,11.76,0.0
Dec,0.7,2.92,0.0,0.27,0.0,0.0,0.25,1.64,6.51,0.0
