Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,21.94,18.45,0.68,21.95,18.49,0.0,14.49,10.29,0.33,14.3,30.04,5.7,0.0
Feb,6.8,16.54,0.96,7.52,15.36,17.11,0.1,5.52,0.0,0.2,9.62,2.49,0.0
Mar,6.18,11.08,0.54,3.13,9.23,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0
Apr,3.97,4.35,8.45,3.72,4.73,8.35,0.0,0.45,0.8,0.62,22.61,8.25,0.0
May,1.95,13.29,0.0,27.81,9.13,1.6,20.72,0.0,0.0,18.61,0.0,13.98,11.0
Jun,100.82,113.0,12.14,99.85,112.61,23.29,26.78,48.69,27.5,27.09,87.71,33.51,79.4
Jul,274.6,310.35,397.83,302.5,303.37,390.38,342.39,378.85,441.26,384.72,451.3,399.13,429.2
Aug,308.94,284.88,195.65,284.47,244.11,0.0,0.0,195.72,161.87,0.0,185.47,161.51,444.1
Sep,185.36,164.01,78.31,178.38,144.35,95.69,79.37,103.15,84.54,92.16,97.73,94.28,107.4
Oct,42.53,48.44,10.76,42.63,49.08,25.98,29.11,66.23,30.73,31.95,39.22,44.91,0.0
Nov,0.14,9.23,0.89,0.26,9.14,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dec,0.37,2.35,0.64,0.41,2.43,0.0,0.01,0.0,4.48,0.01,0.01,0.0,0.0
