Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.21,1.78,0.0,0.0,1.35,1.79,4.77,0.77,0.0,0.68,0.0,10.03,0.0
Feb,1.23,3.7,0.0,0.83,4.18,0.0,0.42,6.43,6.55,0.71,3.12,0.0,0.0
Mar,1.69,3.67,0.99,2.87,3.85,4.09,0.1,0.34,0.0,0.0,0.0,11.13,0.1
Apr,1.6,3.48,4.95,2.13,3.23,16.42,3.83,6.46,0.0,3.97,3.27,1.9,0.3
May,6.64,3.3,7.23,6.64,3.56,0.0,13.36,9.53,21.82,12.32,0.0,0.0,4.6
Jun,7.42,20.99,0.0,7.15,20.31,10.86,1.98,17.92,24.88,3.44,23.14,33.67,29.8
Jul,28.92,54.77,88.76,29.0,60.94,99.93,46.04,5.49,92.8,49.9,1.03,73.4,45.3
Aug,63.35,66.86,11.72,62.84,80.51,39.66,122.96,79.84,29.26,122.58,69.68,35.78,29.6
Sep,13.45,23.18,0.62,13.75,26.09,14.63,23.67,73.03,0.0,25.64,48.29,38.68,5.8
Oct,0.49,3.96,0.28,0.35,3.07,0.0,0.0,16.75,0.0,0.0,52.04,13.46,0.9
Nov,0.1,1.18,0.0,0.1,1.43,0.0,0.0,6.79,0.0,0.0,6.9,0.0,0.0
Dec,1.2,2.94,0.0,1.06,3.48,10.84,0.09,0.0,8.25,1.54,0.0,6.22,0.0
