Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.6,14.49,0.0,2.95,13.64,0.18,2.37,6.79,6.71,0.0,5.7,5.21,0.0
Feb,4.5,13.4,0.0,3.14,13.38,0.97,0.37,2.09,15.78,0.52,2.36,9.2,4.5
Mar,12.59,9.69,0.0,9.33,10.23,0.0,6.78,2.2,0.19,8.81,4.2,0.0,3.1
Apr,3.5,5.15,0.88,3.9,4.68,0.28,0.0,9.65,0.5,5.82,0.0,0.0,20.3
May,12.08,18.64,9.86,27.98,22.97,11.14,34.5,30.48,35.02,0.0,26.78,24.79,14.2
Jun,107.14,109.4,39.82,107.23,109.31,53.42,94.14,66.98,46.04,93.3,45.38,57.72,24.3
Jul,302.37,281.48,223.08,280.0,282.04,229.23,232.7,202.61,230.07,182.93,208.26,247.64,191.7
Aug,223.84,255.3,139.8,223.43,244.08,131.88,217.03,154.57,162.57,189.65,153.48,163.18,146.9
Sep,164.42,173.9,58.71,168.27,173.28,77.52,173.99,180.63,97.0,172.31,179.01,102.3,66.0
Oct,37.09,47.27,1.32,37.04,45.41,0.0,42.55,73.01,33.29,42.7,83.21,55.22,0.0
Nov,0.1,9.16,0.71,0.12,10.67,0.0,0.04,5.11,1.7,0.21,1.82,11.45,0.0
Dec,0.3,2.63,0.1,0.38,2.74,1.6,0.0,0.91,0.0,0.0,2.1,0.0,0.0
