Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.69,9.63,0.0,8.13,13.2,0.0,0.85,2.52,7.15,1.26,3.76,2.57,0.0
Feb,23.14,22.45,8.32,21.98,19.95,5.75,31.97,96.9,29.91,31.29,92.2,3.99,18.0
Mar,71.38,72.33,11.16,73.36,74.9,25.61,17.74,16.93,13.6,17.74,17.05,16.96,16.0
Apr,141.77,188.39,51.4,156.07,111.09,52.56,9.83,130.24,19.48,9.6,128.82,31.79,170.3
May,394.16,369.89,0.0,396.93,219.78,0.0,36.57,113.16,37.67,35.2,260.16,15.78,94.0
Jun,558.49,540.87,0.0,556.47,421.62,0.0,10000.0,0.0,356.91,10000.0,0.0,299.35,
Jul,147.92,497.9,0.0,306.3,377.04,0.0,103.47,0.0,0.0,102.56,0.0,0.0,200.0
Aug,340.06,369.2,0.0,288.72,366.01,0.0,196.37,223.86,146.17,195.93,246.57,159.13,190.6
Sep,310.39,308.81,0.0,312.12,258.95,0.0,128.08,668.32,235.23,70.04,1721.46,232.29,113.0
Oct,70.56,144.64,0.0,83.75,156.85,1.49,43.11,242.35,0.0,60.08,478.75,4.72,4.5
Nov,11.15,20.74,0.0,7.49,18.69,0.0,1.34,2.51,1.1,1.43,8.75,0.0,47.5
Dec,1.1,6.4,0.0,0.48,10.5,6.77,0.0,0.0,0.0,0.0,0.0,0.0,17.0
