Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.09,23.23,0.7,24.53,26.11,8.17,10000,10000,10000,10000,10000,10000,0.0
Feb,13.83,16.78,0.0,15.48,18.33,11.45,10000,10000,10000,10000,10000,10000,0.0
Mar,3.56,13.26,0.0,4.17,13.72,3.07,10000,10000,10000,10000,10000,10000,0.0
Apr,3.87,4.59,0.0,8.44,5.76,8.77,10000,10000,10000,10000,10000,10000,0.0
May,5.07,10.06,19.68,7.83,8.04,14.13,10000,10000,10000,10000,10000,10000,7.0
Jun,66.62,93.16,34.24,69.2,94.07,45.15,10000,10000,10000,10000,10000,10000,20.0
Jul,298.76,312.4,0.0,304.47,374.48,0.0,10000,10000,10000,10000,10000,10000,345.3
Aug,346.62,316.81,0.0,265.26,372.38,0.0,10000,10000,10000,10000,10000,10000,402.5
Sep,160.74,177.49,197.66,162.27,146.01,195.99,10000,10000,10000,10000,10000,10000,145.5
Oct,22.44,34.39,8.93,13.5,32.21,37.36,10000,10000,10000,10000,10000,10000,0.0
Nov,0.0,9.37,75.91,0.0,7.0,0.0,10000,10000,10000,10000,10000,10000,0.0
Dec,16.71,11.1,0.0,4.0,11.15,0.0,10000,10000,10000,10000,10000,10000,0.0
