Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,35.08,36.79,20.48,0.0,27.36,5.76,0.0,34.18,16.32,0.0,27.67,18.91,22.7
Feb,34.96,40.4,3.03,10.48,0.0,5.1,23.73,49.72,11.32,23.28,8.39,8.96,13.6
Mar,15.88,39.53,49.89,129.57,58.91,43.63,97.54,81.98,62.53,104.91,83.49,59.07,27.5
Apr,148.21,24.37,0.0,31.98,87.92,35.96,52.75,15.24,19.56,88.91,0.0,6.9,87.7
May,35.88,72.89,88.32,120.51,285.85,272.39,155.31,232.36,220.43,207.74,277.13,259.63,91.4
Jun,159.23,134.78,179.67,266.84,309.65,127.65,272.42,278.07,145.5,272.8,331.83,147.09,302.5
Jul,366.45,312.09,0.0,475.69,635.01,0.0,475.7,579.43,0.0,479.3,638.89,0.0,398.2
Aug,226.87,267.72,215.05,203.1,546.86,0.0,214.05,518.49,0.0,224.3,535.64,0.0,496.6
Sep,148.2,136.86,198.75,7.07,128.21,194.75,19.17,0.0,152.8,10.11,0.0,156.27,172.7
Oct,8.27,25.48,0.07,0.0,19.88,9.05,0.0,9.21,9.92,0.0,9.45,0.67,5.0
Nov,0.89,8.57,0.0,0.22,18.67,0.0,0.0,9.05,3.18,0.04,10.94,0.0,14.5
Dec,5.77,18.96,0.0,0.1,6.98,7.03,8.17,21.17,0.0,10.53,15.96,7.43,0.0
