Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.25,4.13,2.84,2.59,4.07,0.5,1.68,1.41,13.19,1.59,1.47,3.2,0.5
Feb,4.39,9.1,0.0,7.82,4.78,5.62,7.2,3.98,12.91,7.2,0.0,1.54,0.5
Mar,4.24,7.71,0.07,3.71,7.39,13.82,30.71,0.0,0.0,18.11,0.0,7.09,0.0
Apr,4.61,9.26,1.83,3.66,8.97,5.82,0.0,2.92,3.54,0.1,2.64,1.59,1.9
May,8.51,10.38,0.0,16.28,11.82,8.38,5.78,14.36,0.0,11.54,16.05,0.0,1.8
Jun,22.52,27.34,15.72,21.43,27.74,26.96,8.2,15.53,42.09,5.48,19.51,21.05,50.4
Jul,47.9,63.83,27.91,50.3,65.0,31.49,53.71,66.62,33.15,55.12,39.14,46.02,87.0
Aug,74.92,67.44,11.04,74.47,75.64,39.58,52.44,94.57,13.22,50.99,81.95,42.94,26.4
Sep,7.08,33.85,3.63,27.06,34.64,9.32,13.98,15.25,42.88,15.0,11.31,57.76,9.7
Oct,0.27,2.29,0.59,0.13,2.5,0.0,1.35,0.0,4.19,0.5,0.0,12.95,3.7
Nov,0.08,2.57,0.0,0.11,2.42,2.83,1.27,17.06,0.0,0.0,0.0,13.07,0.0
Dec,2.25,4.27,0.0,1.93,3.66,0.73,0.43,3.31,0.0,0.92,3.45,0.0,0.1
