Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,31.11,20.97,6.27,0.0,10.08,0.0,32.5,28.24,10.56,0.0
Feb,9.1,6.78,0.0,34.65,5.64,11.55,2.0,0.0,12.16,0.0
Mar,4.77,0.0,9.12,0.0,1.35,22.5,0.0,0.0,16.45,0.0
Apr,6.96,9.48,25.39,2.05,31.17,0.0,39.73,39.41,11.27,27.1
May,25.79,36.92,18.11,0.0,3.63,55.31,0.0,62.19,38.53,15.0
Jun,74.72,70.14,67.98,57.42,133.22,54.53,113.51,137.69,83.26,101.8
Jul,119.46,195.22,103.15,196.0,233.44,203.4,198.23,233.88,221.94,140.6
Aug,176.26,204.18,90.44,289.5,230.29,193.15,225.39,232.16,201.07,283.6
Sep,196.27,126.31,65.33,102.8,168.54,158.76,162.24,163.69,170.26,86.5
Oct,41.05,59.8,22.18,8.84,39.1,68.11,8.9,16.29,68.7,10.6
Nov,7.85,6.13,7.93,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Dec,0.38,2.26,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.8
