Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.01,22.54,0.0,12.15,22.43,25.03,7.88,10.4,36.51,8.43,4.74,26.56,16.8
Feb,17.42,24.34,0.0,16.2,21.7,13.27,3.34,16.89,26.55,5.15,0.0,9.96,17.1
Mar,16.02,21.28,0.0,10.7,20.2,12.71,0.0,0.0,0.17,0.0,0.0,7.71,13.8
Apr,9.81,15.75,0.0,6.62,16.82,5.67,31.25,31.07,0.0,32.6,43.86,3.74,11.2
May,15.16,16.24,0.0,14.59,16.59,0.0,17.61,12.72,0.0,19.79,33.97,16.58,4.6
Jun,67.53,57.83,42.6,64.84,48.97,52.02,76.88,41.69,26.12,75.62,55.13,46.29,144.4
Jul,159.23,174.76,129.11,159.39,175.6,133.89,74.38,147.73,127.31,76.37,119.92,122.33,193.8
Aug,168.44,170.9,104.46,169.77,164.78,110.17,188.04,161.44,110.31,204.04,129.23,117.41,203.5
Sep,77.85,99.63,26.5,75.54,99.72,36.4,67.24,13.14,41.99,62.8,53.91,52.31,320.1
Oct,2.9,9.01,0.0,1.42,4.82,0.09,0.88,0.0,7.27,5.1,0.0,18.21,2.6
Nov,0.96,5.09,0.56,1.18,4.67,1.35,0.0,0.83,12.01,0.0,0.0,10.25,4.0
Dec,8.64,13.09,10.0,10.93,12.64,11.59,12.49,20.15,23.14,12.77,20.2,14.49,0.6
