Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,26.68,8.54,0.43,11.92,24.82,4.12,45.95,28.85,5.21,9.3
Feb,4.31,14.5,4.91,0.0,13.83,5.33,8.76,17.21,5.07,11.8
Mar,22.81,66.09,15.76,12.74,39.93,25.37,0.0,42.24,26.64,52.7
Apr,154.39,143.02,34.16,137.09,145.18,56.55,166.05,134.88,59.41,56.4
May,131.08,211.34,85.53,105.45,122.81,85.43,113.35,125.86,88.89,79.3
Jun,246.3,515.97,131.09,197.94,207.41,144.37,220.66,251.25,157.02,211.2
Jul,464.13,538.63,166.87,173.1,209.22,150.79,230.24,238.96,166.28,156.3
Aug,204.38,505.52,128.42,162.53,194.86,132.06,138.59,179.18,156.24,177.7
Sep,112.99,290.23,60.82,177.21,187.99,146.63,193.49,190.29,142.85,118.1
Oct,85.77,125.74,27.08,72.84,108.97,59.2,112.59,132.52,70.19,20.6
Nov,6.88,24.87,0.0,0.0,21.54,7.23,5.74,24.3,11.04,1.4
Dec,2.33,3.41,0.45,0.42,2.44,0.46,1.44,2.34,2.29,41.0
