Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.76,7.28,14.74,10000,10000,10000,10000,10000,10000,
Feb,6.17,0.0,0.0,10000,10000,10000,10000,10000,10000,
Mar,36.51,0.0,23.87,10000,10000,10000,10000,10000,10000,
Apr,95.75,3.99,17.73,10000,10000,10000,10000,10000,10000,
May,201.13,0.0,71.98,10000,10000,10000,10000,10000,10000,
Jun,214.47,62.06,100.35,10000,10000,10000,10000,10000,10000,159.0
Jul,231.73,143.21,91.24,10000,10000,10000,10000,10000,10000,534.0
Aug,217.15,86.62,92.05,10000,10000,10000,10000,10000,10000,169.0
Sep,114.99,100.42,79.29,10000,10000,10000,10000,10000,10000,86.6
Oct,165.1,102.23,12.17,10000,10000,10000,10000,10000,10000,31.0
Nov,16.79,3.11,12.54,10000,10000,10000,10000,10000,10000,5.0
Dec,86.43,9.89,0.0,10000,10000,10000,10000,10000,10000,34.0
