Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.99,14.14,0.0,7.08,13.61,0.0,10000,10000,10000,10000,10000,10000,41.63
Feb,18.02,17.18,2.63,11.2,12.85,6.87,10000,10000,10000,10000,10000,10000,4.29
Mar,6.41,15.8,0.07,0.0,22.24,2.99,10000,10000,10000,10000,10000,10000,7.22
Apr,6.4,12.52,0.0,2.39,16.21,4.81,10000,10000,10000,10000,10000,10000,8.98
May,0.83,10.84,0.59,2.45,12.28,8.5,10000,10000,10000,10000,10000,10000,8.17
Jun,151.45,147.19,45.94,143.02,147.79,44.28,10000,10000,10000,10000,10000,10000,64.31
Jul,401.79,420.9,0.0,404.07,453.26,0.0,10000,10000,10000,10000,10000,10000,371.71
Aug,405.99,371.81,0.0,364.51,387.19,0.0,10000,10000,10000,10000,10000,10000,196.35
Sep,223.14,211.86,245.18,220.62,217.27,244.54,10000,10000,10000,10000,10000,10000,327.69
Oct,25.27,50.41,15.76,24.66,49.86,24.62,10000,10000,10000,10000,10000,10000,10.53
Nov,2.74,8.06,0.0,2.01,9.21,0.0,10000,10000,10000,10000,10000,10000,11.39
Dec,11.13,8.92,0.0,5.79,8.76,0.0,10000,10000,10000,10000,10000,10000,30.14
