Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.64,19.37,2.41,0.55,9.67,5.39,6.4,7.96,1.46,8.2,7.05,9.43,1.8
Feb,10.09,18.87,0.0,9.94,17.18,21.78,0.0,0.0,4.45,0.0,3.01,6.16,41.5
Mar,46.35,52.62,58.17,31.39,54.01,54.94,43.22,29.02,38.46,39.84,32.68,91.78,52.6
Apr,93.36,134.25,53.73,101.69,126.47,65.82,136.14,149.18,78.43,134.97,87.56,90.87,134.8
May,180.97,204.52,157.93,181.63,201.6,160.8,172.32,223.42,189.51,170.56,193.8,186.38,356.0
Jun,419.79,433.25,0.0,428.73,434.73,0.0,670.43,687.1,0.0,638.58,689.04,0.0,806.4
Jul,342.27,354.87,0.0,338.8,401.91,0.0,695.13,582.3,0.0,629.81,309.06,0.0,1296.0
Aug,660.02,420.76,537.43,643.42,409.0,424.2,622.59,533.84,0.0,567.76,211.32,0.0,1478.9
Sep,368.22,324.16,442.0,427.07,338.26,443.57,397.48,342.7,0.0,411.11,302.78,0.0,212.4
Oct,276.49,292.19,256.13,291.21,290.99,219.11,398.72,190.28,237.84,258.31,207.57,240.09,325.6
Nov,180.08,175.43,93.35,185.35,170.79,94.19,204.52,119.11,110.08,213.1,64.81,114.24,194.3
Dec,54.8,56.64,49.56,45.81,50.01,46.0,61.93,52.54,46.18,66.57,53.58,54.0,6.5
