Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,1.81,0.0,0.1,2.27,12.55,0.51,2.73,4.15,
Feb,0.0,0.0,0.3,0.0,3.32,16.9,0.0,0.0,2.3,
Mar,20.06,0.0,25.23,15.9,15.73,12.91,16.35,15.68,6.14,
Apr,62.66,0.0,44.77,120.0,55.64,55.21,36.46,135.6,59.75,
May,109.76,0.0,64.2,60.93,33.2,54.3,52.91,91.97,60.27,
Jun,97.42,18.12,135.02,10000.0,83.57,107.45,10000.0,131.99,106.7,220.3
Jul,174.57,24.17,134.48,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,199.3
Aug,146.23,75.11,71.85,10000.0,141.39,63.83,10000.0,105.77,67.23,136.0
Sep,238.2,47.22,78.14,10000.0,106.69,101.26,10000.0,186.85,98.86,49.3
Oct,11.81,12.62,26.75,9.28,13.04,56.36,0.0,24.19,56.49,82.8
Nov,57.74,27.37,0.0,0.0,34.07,16.82,0.53,74.57,31.43,0.0
Dec,0.0,4.68,17.25,32.99,7.19,20.03,0.0,0.0,0.65,16.0
