Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.15,3.44,0.0,0.13,0.0,12.76,0.0,0.0,7.94,0.0
Feb,0.24,1.46,7.65,0.16,0.0,0.0,0.0,0.0,0.0,0.0
Mar,0.97,3.56,6.33,6.97,0.0,12.46,7.16,0.0,12.2,0.0
Apr,0.21,1.67,14.03,0.1,8.61,0.0,2.0,8.29,10.91,0.0
May,0.0,0.0,4.16,0.8,3.69,0.0,0.0,3.5,0.0,0.0
Jun,52.67,13.93,47.32,74.93,67.84,27.23,65.32,54.2,47.5,117.6
Jul,368.64,223.41,120.73,403.22,313.3,208.84,340.41,322.49,250.67,200.5
Aug,357.23,143.19,92.78,75.96,186.62,141.01,170.49,172.02,161.76,154.6
Sep,28.53,65.68,32.11,252.33,121.01,59.31,266.14,169.92,87.44,89.6
Oct,0.55,12.87,0.0,0.1,28.93,17.23,0.0,33.02,19.77,1.1
Nov,0.5,11.1,10.74,0.0,4.67,12.76,0.0,15.09,4.91,0.0
Dec,0.1,1.07,0.0,0.0,0.32,0.0,0.0,0.42,8.81,0.0
