Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.25,12.36,0.59,5.21,12.71,4.22,12.1,5.17,10.79,11.44,0.0,7.73,0.0
Feb,17.56,23.48,0.0,17.48,20.32,21.6,5.66,15.68,16.71,3.82,18.04,14.8,0.0
Mar,13.43,17.58,0.76,12.67,18.33,0.0,32.57,35.91,14.01,16.24,28.29,0.0,0.0
Apr,28.63,19.74,0.0,39.4,18.68,9.15,0.0,0.0,11.49,0.0,0.0,6.55,69.1
May,40.96,54.55,30.72,45.72,58.03,66.46,92.75,93.22,79.51,94.75,93.33,79.95,52.4
Jun,170.84,220.82,68.46,187.67,224.67,85.79,149.76,174.79,91.67,139.15,203.8,95.1,112.1
Jul,301.56,327.47,0.0,314.35,340.08,0.0,390.77,382.7,0.0,405.54,371.0,0.0,227.2
Aug,286.0,298.13,0.0,279.49,269.69,0.0,189.66,303.82,187.33,201.27,295.47,191.03,169.5
Sep,254.33,234.43,113.87,229.0,220.16,111.97,138.59,149.24,122.32,142.65,142.01,119.67,72.9
Oct,62.82,84.48,106.35,63.8,65.74,106.18,0.0,58.65,32.32,0.0,37.87,36.18,19.5
Nov,1.34,6.08,0.0,0.97,5.43,0.0,0.31,0.1,6.96,0.32,0.11,9.79,0.0
Dec,1.05,2.87,0.0,0.41,2.84,7.05,0.1,0.09,0.0,0.11,0.21,6.55,7.7
