Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.39,5.56,0.0,1.93,4.84,0.0,2.94,7.68,12.09,3.13,7.7,18.22,0.0
Feb,0.34,4.84,4.77,0.44,4.74,1.42,2.28,9.8,15.35,2.83,1.83,4.55,3.9
Mar,4.25,9.4,0.0,2.43,8.76,3.46,0.32,7.89,0.0,0.31,10.03,11.28,0.0
Apr,0.49,2.89,0.0,0.89,4.09,14.57,0.36,13.6,4.99,0.47,12.48,0.74,0.0
May,1.05,6.94,0.0,2.43,8.43,0.0,2.81,6.02,0.0,0.8,12.11,0.0,0.0
Jun,116.08,129.05,75.89,117.33,128.89,93.02,68.25,141.02,72.4,66.82,94.55,93.2,120.7
Jul,316.64,307.14,0.0,305.53,304.67,0.0,413.47,461.36,0.0,394.39,438.19,0.0,269.1
Aug,283.24,271.03,94.37,273.95,271.3,103.18,363.94,401.14,0.0,362.14,445.3,0.0,316.9
Sep,189.27,167.95,118.34,160.78,176.55,130.72,208.45,195.25,154.67,209.87,312.22,145.46,63.5
Oct,29.1,29.86,2.83,28.27,31.1,14.61,35.6,45.74,13.64,32.35,32.66,37.06,7.1
Nov,0.81,24.53,0.4,0.85,29.15,0.0,0.0,12.38,1.7,4.2,0.34,18.01,0.0
Dec,1.39,8.79,0.0,2.32,9.99,5.02,7.23,5.76,0.0,10.97,9.73,1.33,0.0
