Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,20.31,18.54,0.0,29.74,16.15,9.07,64.93,2.56,15.34,66.01,2.52,13.27,30.2
Feb,36.27,37.7,0.07,34.98,34.02,12.28,30.66,32.72,14.02,32.33,32.89,18.94,60.9
Mar,97.19,75.58,101.2,103.83,85.61,101.48,180.19,177.35,136.12,206.67,216.29,135.05,189.2
Apr,139.15,161.41,209.48,61.34,199.19,207.71,121.2,249.86,76.08,138.48,296.64,130.03,148.6
May,183.8,204.81,171.72,209.12,232.36,179.8,219.64,260.99,189.72,228.27,256.86,208.32,250.3
Jun,300.05,313.19,0.0,333.48,300.03,0.0,379.78,328.65,0.0,380.7,399.49,0.0,279.4
Jul,361.81,369.34,0.0,355.49,338.91,0.0,291.95,341.4,0.0,299.9,662.53,0.0,228.7
Aug,315.06,310.75,0.0,310.2,330.6,0.0,313.37,356.53,0.0,309.41,454.89,0.0,80.6
Sep,247.6,239.86,164.46,241.53,308.98,176.08,306.1,363.41,0.0,306.16,284.82,0.0,181.9
Oct,82.11,128.68,96.48,104.34,128.98,96.55,35.38,128.53,112.49,36.06,0.73,111.06,40.4
Nov,20.04,25.75,10.18,20.17,29.37,0.0,20.21,0.0,30.51,21.23,0.0,33.0,14.4
Dec,4.56,12.03,0.0,0.0,19.11,4.43,0.23,0.13,20.74,0.13,1.52,16.32,35.5
