Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,28.92,28.5,17.54,37.62,91.4,13.3,63.53,63.76,21.18,65.17,120.67,2.8
Feb,29.07,49.59,58.27,73.03,81.41,32.95,128.32,73.24,66.04,127.27,44.09,63.61,54.2
Mar,26.13,44.34,8.7,42.17,69.4,24.23,52.77,69.24,68.47,74.81,106.95,63.96,35.9
Apr,17.98,50.27,71.68,0.0,69.04,90.19,38.66,69.32,96.61,41.38,76.15,98.33,54.6
May,31.63,37.44,5.09,52.53,56.0,15.84,36.74,28.77,26.81,39.39,21.49,48.75,93.1
Jun,91.87,80.34,45.97,78.47,66.18,49.8,10.69,18.09,37.87,10.68,10.95,39.29,82.1
Jul,62.76,137.35,16.37,59.29,88.38,20.03,20.9,10.87,22.81,20.2,6.35,29.17,39.1
Aug,27.01,132.57,24.73,42.65,22.89,28.09,30.91,31.65,28.57,29.43,30.11,30.12,20.1
Sep,92.23,106.25,16.78,40.51,70.17,31.71,5.14,26.32,35.45,11.16,57.98,31.93,169.6
Oct,4.61,12.39,0.25,0.0,7.44,7.96,0.0,6.24,3.99,0.0,3.05,3.94,20.8
Nov,7.08,12.16,1.66,10.24,7.71,2.11,16.14,12.14,3.15,16.29,16.86,3.12,36.0
Dec,1.47,23.45,0.0,0.0,28.06,0.0,17.45,16.61,0.0,16.32,24.49,30.0,4.4
