Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.62,0.0,41.92,18.57,16.41,40.62,23.03,10.54,0.0
Feb,0.32,0.76,13.23,0.19,0.0,0.0,0.16,0.0,0.0,0.0
Mar,0.0,1.74,12.3,0.1,15.19,5.15,4.47,20.05,10.26,0.0
Apr,1.19,0.46,22.03,2.03,0.38,0.0,1.31,0.36,0.0,0.0
May,6.9,0.0,0.0,0.28,0.0,1.28,0.0,0.0,0.17,0.0
Jun,13.75,21.44,80.59,12.73,40.18,48.92,49.61,49.52,51.12,74.2
Jul,461.3,423.25,109.31,230.85,259.35,239.68,290.06,245.25,244.79,283.6
Aug,291.92,278.74,69.67,67.44,136.89,162.08,150.3,52.53,165.9,138.4
Sep,232.58,249.53,46.41,39.8,52.53,125.75,31.81,34.7,129.23,42.3
Oct,4.12,15.74,3.46,0.0,2.73,6.05,0.29,15.74,13.47,0.0
Nov,1.42,15.93,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0
Dec,0.2,0.77,0.0,0.0,0.49,4.18,0.0,1.79,0.0,0.0
