Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.07,7.17,0.0,7.76,11.56,11.26,1.92,7.16,9.33,1.36,4.49,6.58,0.0
Feb,5.27,7.91,0.0,0.58,8.31,0.0,0.03,7.59,2.81,0.03,14.16,12.32,11.5
Mar,44.31,43.24,13.81,45.37,43.21,35.4,0.0,69.05,74.47,23.07,130.55,66.15,50.6
Apr,247.82,154.26,323.24,264.53,162.22,296.96,155.36,184.81,214.84,140.43,0.0,207.86,300.8
May,325.45,356.78,0.0,351.02,396.9,0.0,490.0,257.22,0.0,481.03,301.4,0.0,427.5
Jun,525.28,548.88,0.0,530.41,675.69,0.0,573.71,619.85,0.0,578.55,662.86,0.0,589.7
Jul,498.11,544.57,0.0,509.09,552.46,0.0,577.66,561.49,0.0,577.68,497.4,0.0,698.4
Aug,522.44,491.56,0.0,880.99,585.18,0.0,422.95,497.57,0.0,458.21,529.69,0.0,498.7
Sep,405.4,335.68,39178.85,407.26,370.45,0.0,529.42,372.76,0.0,520.65,0.0,0.0,683.5
Oct,257.85,141.6,211.85,252.51,144.83,197.92,28.41,253.49,157.41,24.21,0.0,153.5,61.6
Nov,5.03,10.21,0.48,4.45,9.82,0.0,0.0,0.0,3.49,0.0,0.0,2.24,8.4
Dec,0.32,3.17,0.39,0.69,5.26,0.0,0.0,2.56,0.0,0.0,0.0,3.5,3.3
