Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,24.7,16.14,3.07,15.1,6.36,0.0,16.0,8.53,2.83,0.0
Feb,12.21,12.27,16.14,0.1,9.57,6.49,3.26,6.64,16.75,0.0
Mar,2.65,1.99,24.16,0.1,10.79,5.5,2.92,11.69,8.34,11.4
Apr,9.77,13.65,0.0,0.1,17.04,8.43,2.59,18.05,8.5,10.8
May,56.65,61.57,9.28,43.1,57.93,26.86,30.94,41.54,44.38,34.8
Jun,105.54,102.76,53.24,115.5,90.38,54.45,74.41,92.33,70.26,99.4
Jul,144.43,175.4,139.99,197.3,214.83,191.12,201.17,293.04,221.09,360.8
Aug,347.74,247.3,97.14,278.47,229.54,192.09,267.54,212.85,200.62,194.3
Sep,139.37,148.51,77.11,116.64,162.81,141.81,126.4,129.27,147.76,37.7
Oct,57.94,79.21,33.14,0.0,30.84,61.65,0.0,41.64,55.81,0.0
Nov,0.06,7.47,0.0,0.07,0.01,11.41,0.07,0.0,9.03,0.0
Dec,0.16,2.11,11.15,0.1,0.0,6.25,0.0,0.02,3.75,0.0
