Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.76,17.59,0.0,12.87,18.61,11.44,5.59,15.99,15.23,7.5,12.05,8.26,0.0
Feb,19.8,26.99,0.0,9.96,16.58,10.61,1.79,8.96,4.43,1.26,13.42,2.61,6.0
Mar,4.7,16.99,0.0,5.78,14.69,13.53,1.46,9.99,16.01,4.9,14.96,0.0,0.0
Apr,13.07,12.64,0.0,9.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
May,9.58,18.8,0.0,10.01,19.13,0.0,13.32,21.91,8.77,18.03,14.93,9.87,9.6
Jun,130.61,161.38,25.83,129.4,160.47,42.98,116.99,59.55,33.13,115.53,48.58,43.19,78.9
Jul,321.56,355.96,0.0,358.24,355.72,0.0,432.71,361.96,442.91,447.96,410.69,440.53,206.3
Aug,346.83,332.98,0.0,334.32,307.95,0.0,156.74,315.13,193.0,142.78,368.24,186.35,236.3
Sep,208.07,190.57,49.83,198.15,167.26,48.63,234.14,202.98,103.52,250.43,164.07,103.76,144.9
Oct,66.73,60.82,6.66,68.22,53.73,8.16,59.78,59.7,26.59,59.72,59.7,41.61,9.2
Nov,1.57,8.02,0.0,1.41,8.07,5.0,0.54,11.0,0.0,0.4,10.03,19.38,3.0
Dec,0.16,4.17,0.32,0.28,4.29,0.0,0.0,5.92,10.15,0.0,5.99,5.24,12.6
