Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.79,3.01,0.0,0.89,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feb,0.56,1.16,0.0,0.24,0.92,14.27,1.73,2.94,0.0,0.81,1.32,7.21,0.0
Mar,0.7,2.91,0.0,0.84,3.1,0.0,8.51,11.15,0.0,8.99,13.18,0.0,0.0
Apr,0.23,1.67,0.0,0.35,2.01,0.0,1.3,4.32,0.0,0.82,8.24,0.0,0.0
May,3.65,7.54,0.0,5.52,7.93,5.29,0.0,9.3,3.67,0.0,14.89,2.86,0.0
Jun,107.57,110.19,65.06,109.19,111.05,78.42,36.72,78.08,56.76,36.63,83.47,64.86,132.7
Jul,292.63,297.04,0.0,281.65,280.12,0.0,301.63,319.66,0.0,303.08,373.51,0.0,233.9
Aug,275.45,285.28,0.0,271.28,275.71,0.0,369.73,304.38,130.01,382.19,406.24,135.08,326.0
Sep,174.35,167.37,63.59,163.98,160.9,87.32,133.7,84.25,73.31,132.28,43.63,67.25,185.3
Oct,13.69,22.14,0.0,15.64,22.17,4.91,19.56,29.1,12.42,19.55,24.28,15.01,0.0
Nov,2.25,19.85,0.44,2.56,21.64,14.45,0.0,0.0,7.21,0.0,0.0,20.96,0.0
Dec,1.1,3.3,0.0,2.13,4.61,0.0,6.71,7.84,7.83,7.6,14.42,12.99,0.0
