Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.76,21.16,2.01,11.55,20.59,19.4,34.76,14.89,6.35,20.27,15.88,0.0,16.3
Feb,63.07,55.08,49.78,40.14,44.36,71.25,89.72,114.11,53.0,66.14,117.44,4.87,24.1
Mar,96.09,79.21,85.02,92.97,80.78,89.25,73.45,46.38,84.35,64.51,70.9,84.07,151.0
Apr,220.02,178.78,199.33,172.59,182.97,198.13,329.84,270.56,194.95,248.99,304.96,210.32,119.2
May,280.99,290.33,225.48,308.49,325.36,124.47,306.64,314.32,249.13,321.02,313.44,274.54,193.2
Jun,377.41,362.77,0.0,343.29,359.74,0.0,299.63,303.18,0.0,312.94,232.57,0.0,376.5
Jul,431.68,417.29,0.0,437.33,414.28,0.0,434.31,371.82,0.0,457.43,803.28,0.0,431.8
Aug,387.54,351.89,0.0,378.1,351.46,0.0,366.24,314.36,0.0,381.44,439.52,0.0,304.1
Sep,285.53,259.1,237.33,261.33,261.81,237.32,328.74,255.87,168.27,331.61,237.32,82.47,245.1
Oct,94.34,135.79,142.87,96.52,137.83,143.62,22.17,71.82,138.01,8.66,93.0,134.21,63.3
Nov,15.07,25.73,0.0,15.64,27.95,5.43,0.0,0.42,8.03,0.0,0.0,9.66,37.0
Dec,7.4,15.52,1.01,5.9,18.85,16.32,2.77,8.88,7.6,2.52,6.83,5.04,26.9
