Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.13,7.54,22.67,0.0,7.43,10.2,0.18,8.79,4.38,2.4
Feb,0.82,6.23,8.32,0.0,0.0,0.0,0.15,0.0,0.98,13.0
Mar,4.88,8.55,16.66,3.72,0.0,0.0,7.89,0.0,15.33,31.1
Apr,16.87,21.07,13.61,2.9,32.25,20.94,11.3,51.95,34.44,10.4
May,60.48,88.11,55.49,112.7,96.43,73.46,111.22,110.25,84.72,137.7
Jun,68.24,55.71,43.58,58.31,68.73,59.3,60.31,68.74,56.6,77.6
Jul,39.97,57.56,12.14,47.16,47.23,52.53,41.2,34.13,48.33,79.4
Aug,120.82,87.19,37.1,99.8,119.47,103.54,109.17,117.4,123.52,54.6
Sep,69.41,111.11,55.41,116.54,132.18,101.81,115.35,124.74,121.53,119.0
Oct,159.09,171.08,74.49,92.81,100.85,106.71,66.06,109.64,117.83,92.5
Nov,94.68,103.73,28.0,38.2,63.52,98.51,47.67,85.61,108.79,83.5
Dec,22.51,47.67,11.22,54.5,42.78,34.44,43.55,40.19,44.08,11.6
