Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.33,15.52,0.0,48.07,60.32,3.78,38.32,31.1,12.05,30.76,38.25,22.87,15.2
Feb,26.41,23.8,23.08,12.47,27.2,13.64,13.05,31.55,28.08,24.76,49.86,30.73,66.4
Mar,0.0,142.15,163.69,203.11,196.41,210.79,202.69,207.63,215.38,202.12,295.61,215.78,216.2
Apr,3.19,151.54,253.22,212.12,234.75,272.18,224.2,217.61,270.81,222.87,254.21,267.52,221.0
May,89.18,195.9,206.78,351.62,298.36,0.0,369.55,376.0,0.0,340.08,245.24,0.0,397.3
Jun,300.04,385.34,0.0,605.15,684.09,0.0,604.74,608.62,0.0,605.59,707.29,0.0,584.2
Jul,540.28,536.86,0.0,493.17,468.92,0.0,497.62,444.7,0.0,491.14,388.79,0.0,688.2
Aug,447.43,442.89,0.0,426.82,492.49,0.0,441.85,496.13,0.0,421.18,0.0,0.0,510.8
Sep,291.97,324.28,0.0,456.11,680.63,0.0,452.96,503.7,0.0,457.52,979.51,0.0,751.9
Oct,95.31,100.61,138.7,200.82,204.91,201.47,32.79,163.99,199.29,203.15,173.82,198.39,203.5
Nov,6.48,13.84,0.0,23.88,10.18,8.19,9.84,33.68,29.03,5.8,16.68,20.44,68.9
Dec,0.55,7.25,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57,15.1
