Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.79,4.91,6.97,8.93,0.0,5.81,11.0,0.0,7.17,0.0
Feb,0.34,1.11,0.0,0.0,0.0,11.01,0.18,0.0,6.35,0.0
Mar,1.97,1.32,5.23,0.1,0.0,10.55,0.56,0.0,14.67,0.0
Apr,0.43,1.24,0.0,0.1,0.62,7.21,0.12,0.88,13.92,0.1
May,4.75,4.79,2.48,9.23,0.0,9.6,0.0,0.0,18.17,0.0
Jun,49.21,51.55,31.08,86.02,65.59,38.05,98.56,73.97,49.71,130.8
Jul,268.59,266.41,91.08,230.45,361.75,307.33,326.8,435.64,325.64,387.8
Aug,196.38,253.72,89.45,415.93,283.42,266.12,283.73,353.61,269.69,204.3
Sep,317.7,253.74,65.26,115.0,172.07,115.94,169.82,112.75,111.26,235.6
Oct,0.39,13.77,3.89,7.66,21.4,0.0,7.35,17.18,16.33,0.0
Nov,0.32,16.99,15.69,0.0,0.54,1.13,0.0,0.8,12.21,0.0
Dec,5.95,6.22,0.0,0.1,0.0,14.53,0.0,0.0,7.4,0.0
