Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,13.06,12.91,15.63,0.0,5.69,0.43,4.64,11.68,6.32,2.2
Feb,2.74,3.58,0.0,0.1,0.0,0.0,0.0,0.0,0.81,0.9
Mar,0.54,7.38,0.0,0.15,0.0,0.0,0.0,0.0,6.83,2.9
Apr,52.77,30.19,0.0,0.0,21.19,6.48,0.69,41.13,14.4,0.0
May,114.66,108.26,4.82,90.14,209.07,57.5,38.81,212.08,50.95,0.0
Jun,46.21,81.54,28.34,30.86,63.45,53.96,49.26,55.13,58.51,39.2
Jul,86.95,132.63,31.73,87.21,71.94,67.94,72.3,71.0,74.56,95.9
Aug,201.32,218.56,34.87,94.6,133.0,114.35,100.45,108.59,126.17,197.7
Sep,344.21,223.39,59.27,109.88,137.29,112.96,110.65,211.72,125.38,62.5
Oct,404.97,411.18,85.22,257.84,180.48,174.87,167.87,296.03,182.71,149.9
Nov,181.15,303.14,102.12,287.04,277.11,291.33,238.74,247.55,298.24,171.9
Dec,83.4,118.96,16.07,106.42,186.57,175.49,159.89,202.5,177.5,31.8
