Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.48,10.8,0.0,11.55,10.81,0.0,23.79,14.2,12.41,15.82,12.95,7.74,0.0
Feb,4.99,7.65,0.55,3.44,6.98,0.0,4.66,8.4,13.76,4.93,6.97,16.09,1.6
Mar,4.32,6.95,0.0,0.58,7.83,12.07,11.96,12.76,1.29,0.0,0.0,7.17,0.0
Apr,0.8,2.92,0.37,0.01,2.46,18.08,0.54,3.54,0.0,1.05,2.29,0.0,2.0
May,2.03,8.76,2.17,3.0,8.68,10.32,17.59,9.1,0.0,12.24,7.92,0.0,6.0
Jun,37.71,60.93,18.84,36.12,61.29,38.94,88.0,40.11,9.59,50.79,40.26,31.45,2.6
Jul,209.66,220.87,214.3,215.26,231.07,215.88,116.86,159.8,243.39,110.97,200.06,238.11,284.3
Aug,233.91,229.75,112.58,223.57,244.61,133.71,142.93,116.33,106.2,146.0,139.75,102.85,295.6
Sep,113.2,130.3,96.21,114.95,133.99,98.21,21.44,0.0,91.6,77.7,8.52,91.73,152.5
Oct,5.95,20.31,0.0,6.29,19.24,23.62,12.39,27.63,7.08,12.1,28.41,16.42,0.0
Nov,0.27,5.63,0.0,0.39,8.45,0.0,0.21,10.79,3.19,0.2,0.0,15.13,0.0
Dec,1.3,6.47,0.0,1.22,6.79,3.06,11.5,5.79,3.01,15.09,5.85,0.0,0.0
