Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.03,19.11,1.81,4.11,21.05,11.1,17.19,23.77,19.03,11.68,0.0,17.16,0.0
Feb,26.0,30.87,0.0,22.35,24.62,25.66,1.99,16.76,13.4,0.0,16.34,8.55,2.6
Mar,12.97,20.66,1.13,11.73,21.69,6.92,3.36,4.48,15.44,3.92,10.82,0.0,0.0
Apr,16.11,24.25,7.93,12.55,26.55,20.02,41.91,0.0,0.0,38.95,2.62,8.34,42.9
May,44.34,49.31,21.3,43.34,51.41,38.4,45.57,45.33,46.92,45.52,33.08,46.13,24.4
Jun,151.82,194.64,90.37,159.19,196.61,94.91,158.17,115.07,113.84,149.24,101.39,115.04,121.1
Jul,310.64,346.95,0.0,264.6,340.2,0.0,371.87,189.84,485.39,475.9,207.88,467.03,210.1
Aug,339.47,329.92,0.0,326.65,269.76,0.0,231.06,282.4,232.02,242.74,303.91,233.98,164.4
Sep,230.29,237.06,87.3,227.96,200.17,110.61,230.8,201.16,123.89,230.01,225.57,99.85,110.7
Oct,62.69,81.85,47.02,64.3,83.36,55.14,87.21,103.72,79.12,84.38,84.22,84.18,19.1
Nov,1.18,8.82,1.58,2.48,8.88,0.0,3.7,6.23,3.47,3.02,4.68,1.79,0.0
Dec,0.37,3.41,0.91,0.66,3.66,0.0,0.0,5.19,0.0,0.0,5.19,12.1,37.3
