Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10000,10000,10000,10000,10000,10000,10000,10000,10000,0.02
Feb,10000,10000,10000,10000,10000,10000,10000,10000,10000,0.0
Mar,10000,10000,10000,10000,10000,10000,10000,10000,10000,0.0
Apr,10000,10000,10000,10000,10000,10000,10000,10000,10000,25.82
May,10000,10000,10000,10000,10000,10000,10000,10000,10000,72.61
Jun,10000,10000,10000,10000,10000,10000,10000,10000,10000,70.65
Jul,10000,10000,10000,10000,10000,10000,10000,10000,10000,119.07
Aug,10000,10000,10000,10000,10000,10000,10000,10000,10000,28.58
Sep,10000,10000,10000,10000,10000,10000,10000,10000,10000,209.87
Oct,10000,10000,10000,10000,10000,10000,10000,10000,10000,95.86
Nov,10000,10000,10000,10000,10000,10000,10000,10000,10000,135.4
Dec,10000,10000,10000,10000,10000,10000,10000,10000,10000,93.21
