Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,0.38,0.0,6.57,1.12,0.16,6.25,1.04,0.0,0.0
Feb,0.23,0.11,0.0,0.05,0.0,0.0,0.05,0.01,0.0,0.0
Mar,4.14,0.01,0.0,0.0,2.93,0.0,27.95,3.07,0.0,0.0
Apr,10.64,1.91,11.11,0.15,2.0,0.0,18.01,5.45,6.63,0.0
May,0.0,0.0,14.06,0.0,0.28,4.53,0.0,0.0,0.0,0.0
Jun,71.81,0.0,71.56,177.42,59.19,74.21,17.99,71.18,82.52,70.8
Jul,333.2,373.45,108.75,212.45,220.64,207.56,220.86,219.33,217.87,475.7
Aug,151.71,189.37,59.19,13.0,127.48,143.01,132.41,78.25,148.33,145.4
Sep,67.42,80.89,38.96,70.76,55.44,143.35,43.71,0.0,147.66,44.3
Oct,0.0,0.0,22.88,16.28,0.0,21.41,0.0,0.0,16.71,0.1
Nov,38.91,22.47,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dec,0.1,1.46,0.0,0.1,1.37,3.75,0.9,0.24,0.0,0.0
