Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.66,5.92,0.0,3.3,5.76,8.51,6.52,0.0,23.39,6.57,16.2,15.79,0.7
Feb,1.1,6.62,0.91,1.48,6.79,2.45,0.1,12.64,11.05,0.17,10.41,8.71,0.2
Mar,2.44,8.97,0.0,2.67,7.11,0.0,2.23,7.64,11.24,1.72,8.3,4.0,30.1
Apr,9.12,17.17,0.0,6.72,17.34,0.95,11.51,21.74,16.79,10.29,0.0,18.39,8.4
May,20.97,45.92,10.8,52.97,70.68,12.45,64.97,72.08,28.38,65.44,177.32,56.4,20.9
Jun,36.49,54.86,36.07,41.52,73.98,52.12,106.13,127.83,74.6,104.05,170.4,92.19,60.9
Jul,82.29,86.1,55.81,72.22,102.75,64.62,80.25,42.97,79.5,79.08,23.81,77.46,34.3
Aug,41.03,101.1,153.53,50.87,147.26,155.6,303.71,0.0,150.79,301.97,0.0,147.6,51.4
Sep,98.56,135.3,132.34,110.18,136.33,135.41,66.09,44.15,131.41,58.05,45.03,131.48,42.1
Oct,156.37,189.52,135.54,175.39,187.42,136.47,102.66,154.08,164.71,96.84,153.9,166.83,56.8
Nov,114.54,175.41,149.07,149.57,178.45,151.22,333.61,343.9,0.0,336.76,358.4,0.0,168.0
Dec,22.19,52.41,3.36,26.32,42.64,14.8,85.04,65.97,35.39,86.48,3.92,61.23,54.0
