Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.92,6.12,5.18,6.5,0.0,16.87,6.11,0.0,3.86,0.0
Feb,2.11,3.23,0.12,0.1,0.0,14.04,0.0,0.0,0.0,0.0
Mar,0.82,1.32,2.79,0.1,0.0,15.02,0.0,0.0,14.83,0.0
Apr,0.53,2.27,0.0,24.14,9.36,12.66,3.64,11.71,0.0,2.8
May,4.8,6.85,6.45,2.4,2.63,0.0,2.24,2.09,8.36,0.2
Jun,41.48,47.44,10.73,85.15,56.76,25.52,65.14,52.52,33.57,81.0
Jul,245.27,235.53,94.58,76.75,179.94,130.06,94.0,169.99,150.14,206.3
Aug,255.7,220.15,76.52,412.28,221.62,197.67,209.67,260.45,207.74,139.2
Sep,159.0,189.21,51.72,109.89,88.26,50.0,112.13,64.51,73.05,165.3
Oct,3.08,13.81,19.65,3.14,18.65,1.9,7.14,21.32,7.82,0.0
Nov,1.2,10.18,0.0,4.93,12.53,4.17,4.74,14.85,8.16,0.0
Dec,1.4,4.32,14.27,0.0,3.48,0.0,0.0,5.89,0.8,0.0
