Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.0,11.45,0.0,14.78,10.93,0.0,0.8,6.57,0.0,0.62,6.6,13.26,9.9
Feb,9.61,13.21,0.0,13.84,11.01,2.21,5.73,0.51,4.1,2.95,0.0,0.0,8.4
Mar,7.34,13.61,0.0,9.32,12.29,22.02,0.0,0.0,19.62,0.0,0.0,9.67,3.1
Apr,5.39,10.72,0.0,0.0,12.32,17.87,34.51,30.81,8.08,34.57,36.79,4.9,22.1
May,9.44,11.14,0.04,9.36,11.65,0.0,27.2,13.24,2.58,29.09,10.59,14.83,15.3
Jun,23.6,42.31,39.16,23.11,52.33,20.0,44.14,72.39,96.1,43.15,71.87,94.56,87.1
Jul,86.69,104.21,34.7,94.58,104.79,38.89,129.98,143.22,70.69,130.17,144.12,77.65,139.6
Aug,99.45,103.31,85.66,93.94,79.49,91.74,26.25,105.37,59.08,27.15,147.96,69.63,3.2
Sep,47.69,52.91,74.36,48.02,62.7,65.76,77.19,0.0,53.01,57.33,0.0,78.7,53.2
Oct,1.12,5.49,0.0,0.51,0.15,17.73,0.47,0.0,0.93,0.5,0.0,5.89,0.0
Nov,0.16,3.22,0.0,0.0,2.98,0.0,0.0,8.26,0.49,0.0,0.0,8.13,0.0
Dec,3.89,6.36,0.0,2.41,5.6,0.0,4.68,3.49,10.97,3.55,5.72,7.35,0.0
