Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,20.83,13.56,0.0,20.85,13.14,0.0,3.53,21.29,6.31,0.0,19.88,10.29,0.0
Feb,4.5,6.99,0.0,4.86,3.31,0.0,13.03,14.07,19.73,12.39,0.0,22.14,2.3
Mar,2.51,5.77,0.0,1.24,5.43,0.0,2.21,0.0,0.0,2.39,0.0,12.04,0.0
Apr,0.77,3.15,0.0,2.16,3.13,0.0,1.31,4.62,0.0,1.72,4.49,0.0,9.2
May,4.82,7.39,17.01,8.55,10.45,0.0,9.18,20.81,12.05,18.77,20.33,14.59,6.5
Jun,83.22,76.91,60.74,91.69,75.69,68.42,106.18,63.84,68.01,105.82,97.1,65.03,67.1
Jul,267.42,313.82,3471.5,302.47,324.3,0.0,218.46,241.56,198.64,219.34,267.26,204.64,452.5
Aug,198.37,248.73,84.02,223.74,252.35,78.43,292.54,216.98,122.85,289.78,262.61,142.56,188.3
Sep,174.51,153.68,77.08,153.05,153.74,86.12,94.66,88.31,85.84,74.48,98.58,96.07,237.9
Oct,3.82,17.52,0.0,2.94,14.98,18.21,80.19,45.87,0.0,80.2,37.86,16.2,0.0
Nov,0.45,11.47,0.7,0.97,9.95,0.0,0.0,0.0,1.81,0.0,0.0,15.25,0.0
Dec,3.28,5.34,0.0,0.81,5.11,1.59,3.28,6.74,7.08,3.15,6.25,0.0,0.0
