Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.3,6.38,0.0,6.65,6.81,2.84,3.89,8.31,12.74,11.66,15.02,7.64,0.0
Feb,0.63,6.32,0.5,0.33,7.63,5.31,0.1,12.32,3.73,0.1,17.61,7.6,14.4
Mar,4.61,7.76,8.11,2.25,8.95,3.14,0.0,5.78,21.5,0.0,7.48,4.2,28.5
Apr,23.81,36.22,5.6,26.29,59.83,25.21,62.92,48.22,24.63,64.41,72.59,40.94,10.9
May,78.67,84.48,36.72,79.72,104.35,57.28,64.4,110.69,56.65,64.37,169.89,82.99,70.0
Jun,53.99,71.54,59.94,57.3,80.72,70.53,106.29,142.8,82.79,103.42,143.91,84.07,73.2
Jul,74.84,88.42,66.31,76.72,123.96,67.52,42.43,90.41,78.96,46.88,117.36,92.48,47.6
Aug,96.75,104.85,157.56,117.06,129.36,155.95,130.95,3.31,150.58,153.26,0.0,150.99,58.9
Sep,166.04,159.54,184.26,170.92,184.79,182.99,38.67,25.21,135.49,36.44,13.83,142.15,112.5
Oct,119.83,160.94,237.26,152.16,165.27,231.25,199.46,132.79,193.25,179.77,123.49,202.39,59.7
Nov,86.7,117.39,56.67,86.98,121.52,63.08,93.32,178.04,140.71,93.96,282.99,138.65,106.2
Dec,26.34,42.0,5.43,25.49,43.44,21.6,112.41,70.26,52.28,76.72,69.52,67.36,13.6
