Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.14,0.0,0.2,0.71,10.69,0.0,0.67,0.0,0.0
Feb,0.15,0.45,0.0,0.09,0.37,1.68,0.0,0.49,0.84,0.0
Mar,0.05,0.76,5.14,15.88,2.4,12.85,0.25,2.58,15.62,0.0
Apr,0.0,0.19,10.39,2.17,1.29,5.58,1.61,1.02,0.0,1.0
May,0.0,0.0,0.0,0.1,0.0,11.43,2.25,0.0,11.04,0.0
Jun,5.72,13.58,21.7,8.8,50.13,46.34,7.69,32.32,51.57,29.8
Jul,325.4,324.24,58.82,155.09,244.88,239.68,211.64,342.3,266.22,97.0
Aug,383.56,244.28,56.65,89.42,152.3,150.96,137.74,78.59,159.92,54.3
Sep,202.25,158.37,51.21,38.24,80.17,71.75,53.37,116.03,91.42,4.0
Oct,0.63,13.76,16.89,0.48,3.56,25.37,0.32,7.43,13.19,0.8
Nov,0.17,6.68,11.47,0.0,0.0,0.0,0.23,0.0,6.33,0.0
Dec,0.91,0.41,0.0,1.92,0.81,4.89,4.98,1.37,16.73,0.0
