Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.64,8.15,0.0,6.6,8.25,0.0,1.27,2.38,3.4,0.78,2.26,8.45,0.0
Feb,7.55,10.1,0.0,6.32,7.4,0.0,6.38,4.03,18.56,6.2,5.99,17.77,0.0
Mar,1.26,6.37,0.44,0.99,5.82,13.94,0.75,0.0,8.78,0.0,0.0,0.0,0.0
Apr,1.81,3.83,0.0,1.17,2.8,14.06,0.0,5.51,0.0,2.1,6.06,3.73,11.0
May,5.84,10.71,1.11,6.43,10.89,18.7,0.0,0.0,6.0,2.21,10.83,3.79,6.5
Jun,47.98,47.32,7.89,48.07,47.46,30.24,33.63,31.0,6.88,32.88,28.41,30.0,106.0
Jul,187.63,213.41,104.9,196.98,211.47,111.98,110.86,154.01,118.54,111.17,210.26,120.14,403.2
Aug,138.78,201.24,49.64,153.14,210.57,84.13,116.91,176.4,80.35,119.64,163.65,77.21,155.4
Sep,103.22,101.42,26.78,86.13,100.3,27.11,60.77,108.41,54.07,61.51,119.75,58.75,121.4
Oct,2.19,9.88,0.0,0.84,6.71,0.0,1.4,9.37,0.0,0.0,1.46,13.97,0.0
Nov,0.1,5.82,0.0,0.11,6.63,0.0,0.0,5.23,0.0,0.0,0.61,16.63,0.0
Dec,0.3,4.43,0.0,0.58,4.2,3.46,7.79,0.0,8.74,3.02,0.0,10.9,0.0
