Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.63,5.82,6.04,0.0,0.0,13.11,0.0,0.0,6.47,0.7
Feb,17.78,0.46,7.45,1.27,0.0,14.54,2.02,0.0,0.0,0.0
Mar,3.86,0.13,23.22,15.08,0.0,7.79,14.41,0.0,14.32,2.3
Apr,0.29,0.53,12.7,3.88,5.26,0.0,0.0,7.85,0.0,23.1
May,1.94,6.19,26.57,0.5,8.79,0.0,5.29,9.03,23.68,12.1
Jun,22.8,27.73,21.85,63.31,48.22,23.33,60.01,48.65,28.63,107.9
Jul,168.27,169.36,94.05,118.71,168.12,101.86,124.91,158.86,137.27,162.0
Aug,94.61,114.09,57.71,253.24,186.77,148.82,200.79,186.83,164.31,139.0
Sep,131.77,121.6,18.84,142.48,131.49,73.38,163.24,125.14,95.72,109.3
Oct,3.84,10.09,0.37,8.45,23.85,2.88,5.13,30.65,24.25,5.9
Nov,1.19,7.55,0.0,0.0,22.57,6.07,0.0,65.24,21.24,1.6
Dec,3.68,4.4,0.0,0.0,0.87,0.0,0.45,1.51,0.0,0.6
