Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.62,16.76,2.97,9.56,16.16,0.0,12.24,18.86,18.45,11.9,23.56,19.16,0.5
Feb,8.29,12.13,0.18,11.81,12.32,0.0,3.05,3.23,0.0,3.18,2.89,3.86,0.0
Mar,1.98,8.86,0.0,1.89,8.22,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apr,3.48,4.72,0.0,1.04,5.29,0.0,0.57,3.61,9.17,0.0,0.0,4.96,2.8
May,1.97,5.83,0.0,3.17,5.63,0.0,5.11,5.77,7.35,6.84,5.32,0.0,14.0
Jun,54.65,85.16,17.91,54.98,88.97,38.56,49.42,115.07,12.19,49.28,86.2,39.29,37.7
Jul,254.29,275.41,167.43,246.3,251.82,186.96,297.88,254.5,214.8,295.31,188.78,213.9,208.2
Aug,261.46,257.28,0.0,230.28,258.9,0.0,69.19,135.33,117.4,123.18,150.94,123.24,227.4
Sep,142.02,139.51,40.18,135.33,129.35,58.63,51.08,71.41,41.55,49.09,70.1,49.81,59.6
Oct,15.55,28.3,0.0,14.45,26.74,1.79,58.04,54.71,21.92,63.72,29.92,15.45,0.0
Nov,0.31,6.71,0.0,0.61,7.22,0.0,0.05,0.01,10.27,0.05,0.02,0.0,0.0
Dec,1.55,7.01,0.83,1.98,6.88,0.0,5.34,3.28,0.0,4.89,2.74,3.79,0.0
