Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.41,8.7,0.0,3.5,8.55,3.33,5.84,7.63,18.32,3.79,7.36,3.33,0.0
Feb,5.83,9.2,0.55,1.92,6.44,0.0,0.04,1.0,0.0,1.08,1.12,14.57,29.8
Mar,6.79,12.53,0.0,12.87,13.17,1.78,0.0,11.09,1.0,0.0,11.47,5.32,0.0
Apr,6.1,19.51,0.0,11.25,24.31,17.1,0.0,23.51,5.73,0.0,19.59,17.12,50.3
May,12.0,16.55,0.0,13.21,18.38,0.0,1.73,17.57,11.6,2.62,17.23,19.39,30.6
Jun,161.66,174.13,108.52,163.9,174.05,116.73,205.09,158.74,115.7,232.72,144.28,116.25,301.0
Jul,324.09,325.62,0.0,321.94,326.31,0.0,260.04,284.02,0.0,259.96,235.09,0.0,335.8
Aug,283.22,329.29,0.0,326.75,311.68,0.0,251.17,250.57,280.87,263.09,233.26,281.6,260.2
Sep,187.38,207.6,133.81,185.13,227.27,137.34,231.06,288.37,152.78,231.4,298.97,165.12,114.6
Oct,48.04,54.57,34.94,52.8,54.37,36.32,58.78,57.52,51.07,57.7,0.0,54.47,0.0
Nov,1.18,5.89,0.05,1.74,5.85,0.64,0.74,4.95,0.13,0.0,2.61,0.0,0.0
Dec,0.18,4.51,0.45,0.2,4.4,13.55,0.0,0.0,0.15,0.0,0.0,0.0,41.4
