Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,19.9,15.18,0.0,14.17,15.88,11.97,18.98,23.01,14.12,30.0
Feb,117.57,37.99,16.33,13.6,45.57,37.63,12.51,51.54,44.04,62.9
Mar,50.42,75.74,0.0,102.35,90.82,76.0,91.14,95.17,67.58,153.6
Apr,117.1,114.68,13.24,151.98,128.56,106.47,185.2,210.0,113.76,125.1
May,135.58,180.75,72.74,236.9,201.03,181.98,181.04,124.5,192.2,295.6
Jun,430.4,397.45,117.13,436.2,523.02,471.41,440.41,552.58,483.27,274.8
Jul,737.18,407.34,87.62,357.12,494.18,480.64,401.4,507.62,487.62,327.9
Aug,359.18,223.79,97.73,358.95,320.44,301.06,352.84,352.68,307.24,226.5
Sep,429.74,326.39,76.28,435.16,344.72,433.14,422.22,361.61,436.94,384.5
Oct,297.05,128.68,8.61,18.1,162.09,145.02,169.96,210.93,155.21,89.2
Nov,16.87,33.95,0.0,28.9,39.52,46.4,21.03,90.7,46.22,75.0
Dec,21.18,60.67,0.0,40.46,71.02,59.03,3.54,56.31,62.59,20.6
