Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.1,10.24,0.0,0.97,10.55,11.74,1.03,25.81,17.36,0.0,12.68,12.62,0.0
Feb,30.18,28.11,0.0,17.58,24.21,11.07,0.0,0.0,0.0,0.0,0.0,13.59,0.1
Mar,18.58,25.24,0.0,13.0,18.2,25.23,12.08,8.05,26.65,8.12,6.72,21.31,0.3
Apr,36.96,36.19,2.27,49.3,40.76,21.79,78.9,78.31,27.4,75.58,74.37,36.99,91.1
May,39.24,56.46,37.85,62.26,58.83,50.92,0.0,61.44,63.73,80.04,95.73,63.61,122.3
Jun,176.27,198.35,117.81,178.92,195.55,127.86,133.63,137.63,123.1,133.39,129.16,125.08,180.0
Jul,247.0,284.67,164.84,264.83,310.76,168.63,311.14,365.46,0.0,318.79,306.9,0.0,414.9
Aug,282.96,312.88,180.04,311.06,298.24,102.84,301.79,351.32,215.21,314.45,346.41,221.56,299.2
Sep,234.97,209.43,191.66,205.59,182.93,191.76,136.85,178.79,190.46,185.78,134.01,197.15,367.4
Oct,84.99,128.43,132.78,109.34,139.38,133.65,107.1,127.59,117.28,106.06,2.95,118.28,129.5
Nov,36.11,26.93,0.0,49.75,27.06,24.17,61.1,29.03,27.27,60.36,24.66,38.24,0.0
Dec,0.1,1.8,0.0,0.14,1.84,0.0,0.32,15.44,0.29,0.5,36.51,11.64,44.7
