Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,5.85,0.0,0.15,5.92,0.0,0.29,11.75,0.0,0.8,18.54,2.88,0.0
Feb,3.38,8.87,0.56,0.0,3.92,9.81,7.01,5.11,0.0,4.56,4.83,0.0,0.0
Mar,5.6,12.27,0.0,5.36,13.52,0.0,3.03,11.64,5.71,0.78,9.13,10.07,2.1
Apr,31.69,53.08,8.09,32.18,48.45,15.26,51.71,50.09,20.93,48.46,52.8,28.45,101.9
May,46.69,57.8,34.49,56.57,58.55,56.39,33.69,64.81,54.76,44.64,84.95,63.3,65.2
Jun,158.83,184.33,175.42,162.11,166.46,175.37,217.43,190.53,194.15,219.82,170.01,199.09,119.9
Jul,308.99,292.95,271.18,322.8,314.96,87.64,375.17,266.0,0.0,345.67,265.56,0.0,565.7
Aug,271.79,320.24,0.0,277.11,310.44,0.0,346.96,361.37,0.0,357.5,376.72,0.0,736.3
Sep,222.05,220.77,165.83,221.31,241.01,165.33,248.0,252.57,11.34,245.32,271.37,132.94,324.4
Oct,125.81,121.0,169.38,127.64,132.99,168.96,92.16,106.1,158.48,26.0,233.16,148.53,20.3
Nov,10.42,35.02,5.4,11.07,40.03,11.63,4.26,25.6,35.24,4.2,0.0,14.98,5.1
Dec,0.1,4.74,0.0,0.4,4.75,7.73,0.0,0.0,0.0,0.0,0.0,4.49,67.3
