Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.84,15.49,2.9,13.53,14.83,6.72,43.19,18.32,13.58,44.95,16.91,12.52,2.7
Feb,11.8,14.36,0.0,15.1,12.62,13.59,14.51,6.87,14.11,14.07,8.78,12.7,7.4
Mar,7.71,8.8,0.0,7.35,8.45,17.13,13.13,0.0,8.01,13.73,1.53,11.19,0.0
Apr,3.31,6.09,0.84,3.46,6.51,0.0,27.89,6.61,0.01,27.7,2.8,9.09,29.2
May,19.34,20.15,11.58,17.34,20.64,15.9,3.52,18.27,9.37,1.83,18.74,14.59,3.0
Jun,90.13,99.4,51.09,79.95,110.27,66.22,54.36,81.24,26.61,54.33,95.73,42.98,28.1
Jul,261.14,269.82,232.08,271.62,270.0,234.57,228.36,248.92,242.08,227.61,208.02,246.0,292.7
Aug,238.84,269.92,138.37,233.53,269.91,157.3,228.42,232.73,158.03,227.02,250.86,154.8,290.5
Sep,170.3,164.88,83.58,172.26,157.82,91.44,95.37,127.21,102.03,95.61,123.15,111.11,112.2
Oct,15.53,37.45,0.0,13.32,36.9,17.07,11.13,17.74,20.02,11.09,18.93,6.22,0.0
Nov,0.23,2.81,0.21,0.48,3.42,0.0,0.27,0.63,6.1,0.3,0.42,0.0,0.0
Dec,0.72,5.92,0.0,0.43,5.74,0.0,0.1,3.04,0.0,0.15,2.54,0.0,0.0
