Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,18.92,0.0,18.97,0.0,13.95,18.96,0.0,6.74,0.0
Feb,0.0,4.49,11.38,0.0,0.0,13.73,1.3,0.0,13.68,4.6
Mar,0.0,0.0,26.55,16.54,0.0,0.0,13.03,0.0,7.01,0.0
Apr,0.21,3.3,3.74,6.3,19.8,3.02,6.52,22.82,10.02,11.7
May,1.33,3.21,1.52,0.0,12.24,15.66,0.0,13.18,3.97,64.3
Jun,15.09,35.06,42.21,45.24,73.91,34.6,43.47,68.69,60.17,44.9
Jul,154.71,178.04,143.21,332.32,221.46,198.92,221.61,265.45,219.68,302.7
Aug,268.82,264.63,116.73,177.04,216.46,187.76,198.35,238.13,199.8,273.8
Sep,65.19,117.76,40.11,57.0,115.95,90.36,72.91,142.51,95.71,151.3
Oct,4.38,8.11,0.0,0.0,25.62,18.5,0.0,30.31,33.94,0.0
Nov,12.38,9.28,4.5,0.32,1.59,6.8,0.0,2.92,5.55,0.0
Dec,9.32,8.17,0.0,0.1,3.83,0.0,17.37,9.84,1.34,0.0
