Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,13.13,8.79,0.0,2.96,8.07,0.0,0.0,0.0,8.0,0.0,0.0,2.8,0.0
Feb,1.21,10.89,0.18,0.27,5.13,0.0,0.0,3.96,12.17,0.0,4.82,0.0,15.1
Mar,10.99,20.01,4.37,1.2,14.68,5.9,20.05,1.41,0.0,8.97,0.0,25.75,10.3
Apr,47.86,71.23,47.58,41.16,40.36,58.8,48.06,26.67,26.91,47.99,0.0,28.4,22.9
May,113.89,121.93,121.48,119.98,93.78,124.63,98.98,98.85,130.78,94.62,102.09,122.74,213.6
Jun,26.03,142.96,18.75,38.3,56.52,48.14,38.2,35.0,16.43,36.54,34.64,30.38,14.9
Jul,27.24,131.28,10.62,30.74,31.45,5.99,60.25,29.25,30.49,57.38,55.44,31.75,40.4
Aug,131.51,146.58,73.34,125.15,104.43,73.61,66.67,66.2,84.17,71.27,65.72,83.88,24.6
Sep,127.76,102.6,150.43,89.66,104.35,151.48,118.22,0.0,127.47,126.7,2.95,121.74,203.0
Oct,159.69,192.99,89.05,171.24,176.22,103.75,121.23,139.12,101.79,124.91,120.3,109.41,131.3
Nov,105.98,122.38,25.44,93.18,91.21,45.07,39.49,110.52,89.14,39.91,43.27,88.15,88.8
Dec,14.48,40.55,19.05,14.43,36.83,25.31,0.0,31.34,9.83,0.0,39.96,26.39,7.8
