Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.73,13.34,53.01,37.53,13.9,32.71,5.15,7.71,1.24,5.22,32.77,4.87,2.1
Feb,0.88,8.72,0.72,0.54,9.81,0.6,0.0,0.0,9.24,0.0,0.0,1.12,29.3
Mar,16.05,36.95,0.0,28.51,39.63,8.98,60.95,66.0,55.02,60.45,11.57,57.67,49.6
Apr,65.98,88.61,42.41,65.97,83.83,48.07,78.49,118.18,42.59,70.03,66.49,43.09,116.6
May,133.93,188.8,127.92,148.65,190.15,127.76,283.25,204.04,148.42,148.24,260.88,151.96,209.3
Jun,310.62,543.76,0.0,315.89,423.15,0.0,273.95,214.24,114.39,245.36,232.0,114.17,211.4
Jul,279.81,448.75,0.0,292.44,291.88,0.0,242.29,217.52,0.0,239.06,163.03,0.0,235.6
Aug,314.8,359.61,0.0,290.75,271.74,0.0,285.16,212.25,143.02,291.71,213.0,139.64,265.5
Sep,140.75,168.0,225.54,146.23,225.33,224.25,149.93,152.1,248.66,149.18,155.21,252.92,164.4
Oct,256.39,253.25,100.85,238.34,237.41,119.31,66.4,124.33,116.36,96.89,136.88,133.0,258.1
Nov,111.0,146.02,74.58,112.47,147.91,77.84,125.09,112.08,93.7,124.73,58.07,103.99,145.3
Dec,47.29,37.34,6.17,48.74,41.63,29.04,102.61,103.26,59.92,185.44,105.65,66.38,12.4
