Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.55,20.88,0.9,15.16,22.27,14.43,5.2,21.95,0.16,5.07,33.21,20.32,0.0
Feb,7.74,15.83,0.04,9.35,16.36,6.77,0.0,3.24,2.82,0.0,0.0,11.82,4.6
Mar,1.62,11.65,0.29,2.6,11.68,5.46,3.67,0.0,0.0,3.7,0.0,0.17,0.0
Apr,1.27,4.84,0.1,0.18,5.39,13.34,0.34,0.32,0.0,0.0,0.0,0.0,4.5
May,1.35,5.14,1.71,0.86,4.58,2.57,0.0,1.39,10.24,0.93,1.64,3.94,16.4
Jun,60.15,88.03,21.43,60.78,87.37,44.73,65.53,71.6,4.69,65.96,74.45,24.96,3.5
Jul,277.29,299.92,0.0,292.46,311.13,0.0,174.84,279.98,366.01,224.09,457.46,359.29,222.6
Aug,242.6,281.49,0.0,235.43,258.6,0.0,129.21,114.87,133.89,123.36,124.07,142.0,180.2
Sep,147.3,145.51,60.34,141.78,67.48,64.1,110.2,58.51,67.67,115.01,51.43,59.16,83.2
Oct,6.35,27.91,0.0,5.35,18.67,11.29,0.65,24.76,16.57,0.59,0.0,21.45,0.0
Nov,0.77,10.69,0.0,0.6,10.03,8.29,0.0,0.0,15.95,0.0,0.0,0.0,0.0
Dec,0.45,6.81,0.0,0.53,6.78,0.0,0.15,0.2,0.0,0.15,0.18,1.88,0.0
