Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.21,9.24,1.48,9.27,9.28,5.06,7.09,7.1,4.11,5.39,4.71,5.0,0.5
Feb,5.84,13.52,9.67,0.0,8.33,8.85,7.41,5.91,8.04,8.57,45.59,15.97,7.8
Mar,6.9,10.12,0.0,5.96,9.21,16.88,5.94,0.0,18.49,0.0,0.0,5.24,2.8
Apr,20.13,12.61,0.84,6.61,11.32,0.0,13.17,17.27,7.82,0.0,3.35,21.94,8.8
May,9.9,12.02,0.0,9.79,12.85,6.73,2.24,7.63,0.0,4.48,19.1,25.16,4.0
Jun,75.48,40.14,79.08,76.58,48.0,16.41,26.41,51.54,88.8,25.99,47.65,79.57,104.7
Jul,72.66,85.36,23.08,74.9,85.66,41.83,48.27,62.07,16.48,43.36,45.83,29.88,108.8
Aug,92.04,101.33,8.58,88.93,84.6,16.7,95.27,144.55,65.96,95.68,182.18,67.82,74.8
Sep,47.27,43.61,20.49,44.17,55.74,39.39,88.56,0.0,33.06,77.73,0.0,48.88,102.4
Oct,0.72,4.13,0.91,0.21,0.14,13.44,0.0,0.0,6.27,0.0,0.0,10.41,0.0
Nov,0.15,2.96,5.57,0.47,2.85,0.0,3.34,12.64,0.0,3.21,0.0,5.69,0.0
Dec,5.84,6.78,0.0,0.0,6.48,0.0,14.87,17.53,0.0,3.25,16.76,0.0,0.6
