Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,0.54,0.4,0.1,0.6,14.4,0.0,0.0,0.0,0.0,0.44,1.27,0.0
Feb,0.1,1.4,0.62,0.1,0.0,0.0,0.1,0.28,0.0,0.13,0.38,0.0,0.0
Mar,0.1,1.69,0.73,0.1,0.49,0.0,0.03,1.29,1.24,0.11,2.04,0.0,0.0
Apr,0.1,0.6,0.0,0.13,3.26,0.0,0.95,4.65,8.12,7.82,8.09,0.0,0.0
May,0.35,4.77,0.94,0.83,2.95,11.41,1.24,3.0,0.4,2.53,3.24,8.46,0.0
Jun,139.63,126.39,87.71,133.75,132.74,101.45,103.0,103.79,89.57,128.95,92.68,90.07,14.4
Jul,272.36,248.88,334.98,252.57,217.69,323.54,279.7,110.36,312.14,312.14,0.0,308.24,256.4
Aug,105.78,146.7,104.12,109.39,143.31,113.87,42.51,209.64,149.05,41.75,154.06,150.3,73.0
Sep,54.79,96.67,37.47,67.55,107.79,51.49,99.98,143.81,106.83,121.4,128.5,111.11,25.5
Oct,3.58,19.38,0.0,4.47,25.03,5.67,37.61,31.05,0.0,37.37,29.9,5.51,0.3
Nov,0.4,8.33,0.0,0.36,8.26,11.14,0.01,10.82,17.88,0.56,8.98,4.34,0.0
Dec,0.1,0.95,0.0,0.1,1.15,8.63,0.1,0.02,14.13,0.1,0.0,2.48,0.0
