Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.6,16.77,3.34,0.0,0.03,1.62,0.0,0.0,0.0,2.5
Feb,36.81,42.97,0.0,34.5,0.0,11.82,22.74,0.0,14.42,0.5
Mar,108.34,123.82,20.66,141.22,50.94,60.02,94.05,65.26,64.75,80.1
Apr,258.19,251.35,57.31,0.0,196.18,273.79,241.13,85.16,283.97,219.7
May,481.58,494.71,134.87,301.31,354.84,318.64,183.58,518.22,335.08,526.6
Jun,705.47,675.81,161.12,461.1,482.13,384.87,461.15,322.42,387.32,497.4
Jul,705.93,580.29,138.93,500.7,441.62,426.26,500.17,393.26,429.86,243.0
Aug,555.06,504.35,150.11,578.36,470.17,414.07,370.24,471.92,416.72,338.6
Sep,350.25,375.25,112.37,361.54,0.0,386.93,507.57,0.0,392.25,167.2
Oct,162.33,245.08,66.14,106.19,355.38,137.79,106.72,257.21,139.44,53.0
Nov,40.24,47.0,0.47,0.0,0.0,8.37,2.2,0.0,11.77,0.0
Dec,73.11,22.57,8.63,5.65,0.0,39.05,0.0,0.0,35.7,30.7
