Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.66,15.58,0.32,12.24,16.5,0.0,5.05,5.15,0.0,5.1,6.22,2.63,0.0
Feb,7.98,18.37,0.87,11.61,17.09,0.0,11.76,8.6,3.87,11.75,0.0,0.74,0.0
Mar,9.81,10.95,0.0,5.88,9.18,0.0,13.64,8.84,8.01,13.77,0.0,5.62,0.0
Apr,2.59,6.56,0.0,0.24,6.67,4.55,0.24,0.0,7.17,1.26,0.0,9.1,3.5
May,20.94,17.38,0.0,21.09,18.6,22.34,30.68,61.61,16.3,29.96,61.09,31.96,4.9
Jun,117.27,118.11,65.42,120.63,121.86,82.96,154.39,94.02,68.37,148.81,43.36,79.32,16.7
Jul,261.25,278.19,193.89,276.94,278.73,205.82,181.42,238.13,208.93,194.58,358.04,212.18,289.9
Aug,173.11,239.57,91.49,188.78,211.32,38.88,111.22,151.58,127.05,111.49,146.75,112.63,196.4
Sep,148.54,178.83,101.18,175.92,175.27,106.28,172.79,190.92,99.48,173.34,193.07,110.46,65.2
Oct,31.8,53.12,0.41,31.73,53.38,18.18,3.73,73.68,56.36,3.77,0.0,54.25,0.0
Nov,0.16,8.45,0.0,0.22,8.45,8.45,0.0,0.0,12.19,0.0,0.0,0.0,0.0
Dec,0.41,2.09,0.66,0.31,2.23,0.0,0.0,0.0,7.72,0.0,0.0,0.0,0.0
