Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.32,11.86,0.0,0.0,0.0,5.95,3.96,0.97,9.35,0.0
Feb,0.0,9.67,0.0,4.83,0.0,13.04,12.09,0.0,10.31,0.0
Mar,6.55,2.06,4.35,22.95,16.6,14.15,12.34,19.38,23.02,0.0
Apr,9.07,25.45,5.25,2.8,26.4,36.31,45.34,63.7,25.67,103.2
May,73.85,43.82,23.12,84.7,99.55,76.79,111.38,132.29,89.78,146.6
Jun,136.47,128.34,78.83,73.58,94.82,99.77,111.41,190.66,116.56,199.3
Jul,319.0,260.15,110.66,225.32,306.81,256.53,329.21,337.31,272.14,463.5
Aug,147.88,258.58,115.25,165.94,242.97,237.12,278.65,258.19,245.66,263.7
Sep,199.55,192.63,73.78,192.24,158.8,162.78,156.06,151.63,164.36,626.1
Oct,158.47,174.83,54.51,88.53,84.3,185.49,86.27,158.83,192.34,251.0
Nov,19.39,28.02,0.0,47.99,40.85,32.14,36.74,36.45,36.07,0.0
Dec,0.3,6.2,0.0,0.41,4.74,18.43,4.17,16.96,14.06,8.1
