Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.0,10.99,0.0,7.38,9.87,0.0,3.7,7.9,0.0,3.76,4.45,0.0,0.0
Feb,9.0,11.38,0.0,2.61,7.38,0.0,1.06,0.0,0.0,0.86,0.0,0.0,24.1
Mar,7.87,13.03,0.0,12.2,13.09,14.54,22.42,7.68,10.64,22.94,9.9,14.66,0.3
Apr,12.28,18.17,0.0,17.14,19.07,20.71,18.86,8.83,9.47,17.15,7.62,5.16,8.8
May,8.33,13.7,6.38,9.86,14.15,0.0,6.35,10.84,4.84,4.74,12.35,11.89,13.4
Jun,172.47,175.26,120.79,173.1,177.79,127.43,173.47,169.2,113.14,174.46,169.28,125.53,114.4
Jul,368.06,361.98,0.0,337.81,362.33,0.0,269.4,340.73,0.0,284.1,309.9,0.0,292.4
Aug,313.11,325.86,0.0,313.78,280.84,0.0,254.38,233.23,180.24,262.92,233.8,173.16,330.6
Sep,188.11,210.11,122.26,198.29,211.14,133.16,110.88,219.25,130.66,193.63,218.05,145.3,120.0
Oct,31.98,55.45,26.12,32.7,55.39,25.24,0.4,41.8,48.3,0.0,17.32,43.01,0.2
Nov,1.47,6.47,0.0,3.69,6.5,0.0,3.51,9.49,22.15,3.97,1.28,12.04,0.0
Dec,0.14,5.68,0.0,0.23,5.98,7.08,0.15,0.0,7.13,0.0,0.0,0.0,29.0
