Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.5,0.0,0.1,1.38,6.14,0.0,4.4,5.09,0.0,3.13,3.85,0.0
Feb,0.1,1.17,0.25,0.1,0.33,0.0,0.16,1.47,6.6,0.0,0.0,2.78,0.0
Mar,0.1,1.16,0.0,0.1,0.92,0.0,0.32,1.0,9.62,0.26,0.51,2.87,0.0
Apr,0.1,1.0,0.0,0.1,2.39,3.11,1.11,7.1,4.66,15.67,13.05,6.21,0.0
May,0.66,7.39,0.77,1.53,7.63,4.03,0.62,1.6,0.0,2.16,2.79,0.0,0.0
Jun,93.64,82.71,46.31,97.7,91.97,65.26,43.9,43.76,39.89,45.81,42.6,48.28,12.4
Jul,392.56,255.66,637.22,367.4,251.32,604.38,350.8,259.76,0.0,332.89,247.15,0.0,114.5
Aug,147.05,179.16,106.35,145.95,178.1,112.45,241.81,183.01,131.98,242.46,193.82,137.01,157.3
Sep,46.56,115.65,51.83,52.42,118.52,69.63,103.51,121.61,91.51,98.87,53.54,101.41,42.4
Oct,3.3,12.2,0.0,3.42,12.71,0.0,41.1,18.59,4.45,40.95,17.24,22.76,0.0
Nov,0.1,5.29,0.99,0.1,5.97,3.38,0.1,0.0,12.25,0.0,0.0,0.3,0.0
Dec,0.11,1.19,3.21,0.05,1.04,0.0,0.04,0.0,11.25,0.0,26.54,0.0,0.0
