Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10000,10000,10000,10000,10000,10000,10000,10000,10000,0.37
Feb,10000,10000,10000,10000,10000,10000,10000,10000,10000,0.0
Mar,10000,10000,10000,10000,10000,10000,10000,10000,10000,0.48
Apr,10000,10000,10000,10000,10000,10000,10000,10000,10000,8.52
May,10000,10000,10000,10000,10000,10000,10000,10000,10000,41.53
Jun,10000,10000,10000,10000,10000,10000,10000,10000,10000,21.81
Jul,10000,10000,10000,10000,10000,10000,10000,10000,10000,61.95
Aug,10000,10000,10000,10000,10000,10000,10000,10000,10000,55.52
Sep,10000,10000,10000,10000,10000,10000,10000,10000,10000,256.07
Oct,10000,10000,10000,10000,10000,10000,10000,10000,10000,37.65
Nov,10000,10000,10000,10000,10000,10000,10000,10000,10000,114.03
Dec,10000,10000,10000,10000,10000,10000,10000,10000,10000,0.18
