Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,19.8,14.53,24.89,27.22,0.0,8.23,43.69,0.0,9.58,2.0
Feb,15.88,14.25,25.83,19.69,7.91,0.0,15.63,27.92,5.77,7.8
Mar,7.38,1.99,15.89,4.33,0.0,13.43,4.03,7.72,0.0,0.0
Apr,0.84,2.69,0.0,5.6,5.1,13.22,6.5,8.52,6.18,21.2
May,6.21,10.83,6.58,33.43,25.94,19.42,19.25,28.94,11.67,14.6
Jun,173.14,155.22,55.79,19.54,60.46,38.15,12.0,30.24,59.57,45.2
Jul,322.92,398.56,86.27,357.83,263.24,240.84,267.62,405.87,250.07,473.2
Aug,229.37,335.05,72.93,179.15,186.85,182.09,183.09,175.59,178.37,527.9
Sep,167.92,307.18,55.58,162.6,151.78,136.0,162.93,148.61,134.5,185.4
Oct,0.0,65.24,18.64,47.87,71.15,58.73,23.72,93.47,51.88,0.0
Nov,1.15,3.88,0.0,0.0,11.97,2.94,0.0,12.38,5.79,0.0
Dec,0.5,6.62,0.0,3.9,8.13,7.15,4.53,9.62,14.64,0.0
